"price","airline","Origin","Destination","DepartureDate","ReturnDate","ScrapeDate","nbr_trials","Journey","TravelDates","DaysBeforeDeparture"
255,"easyJet","STO","BER",2019-11-18,NA,2019-10-27,1,"STO-BER","2019-11-18-NA",22
255,"easyJet","STO","BER",2019-11-18,NA,2019-10-29,1,"STO-BER","2019-11-18-NA",20
265,"easyJet","STO","BER",2019-11-19,NA,2019-10-27,1,"STO-BER","2019-11-19-NA",23
265,"easyJet","STO","BER",2019-11-19,NA,2019-10-29,1,"STO-BER","2019-11-19-NA",21
385,"easyJet","STO","BER",2019-11-20,NA,2019-10-27,1,"STO-BER","2019-11-20-NA",24
385,"easyJet","STO","BER",2019-11-20,NA,2019-10-29,1,"STO-BER","2019-11-20-NA",22
675,"easyJet","STO","BER",2019-11-21,NA,2019-10-27,1,"STO-BER","2019-11-21-NA",25
675,"easyJet","STO","BER",2019-11-21,NA,2019-10-29,1,"STO-BER","2019-11-21-NA",23
600,"easyJet","STO","BER",2019-11-22,NA,2019-10-27,1,"STO-BER","2019-11-22-NA",26
515,"easyJet","STO","BER",2019-11-22,NA,2019-10-29,1,"STO-BER","2019-11-22-NA",24
575,"easyJet","STO","BER",2019-11-23,NA,2019-10-27,1,"STO-BER","2019-11-23-NA",27
575,"easyJet","STO","BER",2019-11-23,NA,2019-10-29,1,"STO-BER","2019-11-23-NA",25
795,"easyJet","STO","BER",2019-11-24,NA,2019-10-27,1,"STO-BER","2019-11-24-NA",28
840,"easyJet","STO","BER",2019-11-24,NA,2019-10-29,1,"STO-BER","2019-11-24-NA",26
255,"easyJet","STO","BER",2019-11-25,NA,2019-10-27,1,"STO-BER","2019-11-25-NA",29
255,"easyJet","STO","BER",2019-11-25,NA,2019-10-29,1,"STO-BER","2019-11-25-NA",27
265,"easyJet","STO","BER",2019-11-26,NA,2019-10-27,1,"STO-BER","2019-11-26-NA",30
265,"easyJet","STO","BER",2019-11-26,NA,2019-10-29,1,"STO-BER","2019-11-26-NA",28
565,"easyJet","STO","BER",2019-11-27,NA,2019-10-27,1,"STO-BER","2019-11-27-NA",31
565,"easyJet","STO","BER",2019-11-27,NA,2019-10-29,1,"STO-BER","2019-11-27-NA",29
735,"easyJet","STO","BER",2019-11-28,NA,2019-10-27,1,"STO-BER","2019-11-28-NA",32
780,"easyJet","STO","BER",2019-11-28,NA,2019-10-29,1,"STO-BER","2019-11-28-NA",30
780,"easyJet","STO","BER",2019-11-29,NA,2019-10-27,1,"STO-BER","2019-11-29-NA",33
780,"easyJet","STO","BER",2019-11-29,NA,2019-10-29,1,"STO-BER","2019-11-29-NA",31
735,"easyJet","STO","BER",2019-11-30,NA,2019-10-27,1,"STO-BER","2019-11-30-NA",34
840,"easyJet","STO","BER",2019-11-30,NA,2019-10-29,1,"STO-BER","2019-11-30-NA",32
385,"easyJet","STO","BER",2019-12-01,NA,2019-10-27,1,"STO-BER","2019-12-01-NA",35
435,"easyJet","STO","BER",2019-12-01,NA,2019-10-29,1,"STO-BER","2019-12-01-NA",33
255,"easyJet","STO","BER",2019-12-02,NA,2019-10-29,1,"STO-BER","2019-12-02-NA",34
240,"easyJet","STO","BER",2019-12-03,NA,2019-10-29,1,"STO-BER","2019-12-03-NA",35
1603,"Eurowings","STO","BER",2019-11-03,NA,2019-10-27,1,"STO-BER","2019-11-03-NA",7
723,"Eurowings","STO","BER",2019-11-04,NA,2019-10-27,1,"STO-BER","2019-11-04-NA",8
723,"Eurowings","STO","BER",2019-11-04,NA,2019-10-29,1,"STO-BER","2019-11-04-NA",6
723,"Eurowings","STO","BER",2019-11-05,NA,2019-10-27,1,"STO-BER","2019-11-05-NA",9
2863,"Eurowings","STO","BER",2019-11-05,NA,2019-10-29,1,"STO-BER","2019-11-05-NA",7
723,"Eurowings","STO","BER",2019-11-07,NA,2019-10-27,1,"STO-BER","2019-11-07-NA",11
1603,"Eurowings","STO","BER",2019-11-08,NA,2019-10-27,1,"STO-BER","2019-11-08-NA",12
723,"Eurowings","STO","BER",2019-11-08,NA,2019-10-29,1,"STO-BER","2019-11-08-NA",10
723,"Eurowings","STO","BER",2019-11-10,NA,2019-10-27,1,"STO-BER","2019-11-10-NA",14
923,"Eurowings","STO","BER",2019-11-10,NA,2019-10-29,1,"STO-BER","2019-11-10-NA",12
723,"Eurowings","STO","BER",2019-11-11,NA,2019-10-27,1,"STO-BER","2019-11-11-NA",15
723,"Eurowings","STO","BER",2019-11-11,NA,2019-10-29,1,"STO-BER","2019-11-11-NA",13
1313,"Eurowings","STO","BER",2019-11-12,NA,2019-10-27,1,"STO-BER","2019-11-12-NA",16
1893,"Eurowings","STO","BER",2019-11-12,NA,2019-10-29,1,"STO-BER","2019-11-12-NA",14
723,"Eurowings","STO","BER",2019-11-14,NA,2019-10-27,1,"STO-BER","2019-11-14-NA",18
723,"Eurowings","STO","BER",2019-11-14,NA,2019-10-29,1,"STO-BER","2019-11-14-NA",16
1313,"Eurowings","STO","BER",2019-11-15,NA,2019-10-27,1,"STO-BER","2019-11-15-NA",19
723,"Eurowings","STO","BER",2019-11-15,NA,2019-10-29,1,"STO-BER","2019-11-15-NA",17
723,"Eurowings","STO","BER",2019-11-17,NA,2019-10-27,1,"STO-BER","2019-11-17-NA",21
723,"Eurowings","STO","BER",2019-11-17,NA,2019-10-29,1,"STO-BER","2019-11-17-NA",19
723,"Eurowings","STO","BER",2019-11-18,NA,2019-10-27,1,"STO-BER","2019-11-18-NA",22
723,"Eurowings","STO","BER",2019-11-18,NA,2019-10-29,1,"STO-BER","2019-11-18-NA",20
723,"Eurowings","STO","BER",2019-11-19,NA,2019-10-27,1,"STO-BER","2019-11-19-NA",23
723,"Eurowings","STO","BER",2019-11-19,NA,2019-10-29,1,"STO-BER","2019-11-19-NA",21
723,"Eurowings","STO","BER",2019-11-21,NA,2019-10-27,1,"STO-BER","2019-11-21-NA",25
723,"Eurowings","STO","BER",2019-11-21,NA,2019-10-29,1,"STO-BER","2019-11-21-NA",23
1313,"Eurowings","STO","BER",2019-11-22,NA,2019-10-27,1,"STO-BER","2019-11-22-NA",26
1313,"Eurowings","STO","BER",2019-11-22,NA,2019-10-29,1,"STO-BER","2019-11-22-NA",24
723,"Eurowings","STO","BER",2019-11-25,NA,2019-10-27,1,"STO-BER","2019-11-25-NA",29
723,"Eurowings","STO","BER",2019-11-25,NA,2019-10-29,1,"STO-BER","2019-11-25-NA",27
1113,"Eurowings","STO","BER",2019-11-26,NA,2019-10-27,1,"STO-BER","2019-11-26-NA",30
1313,"Eurowings","STO","BER",2019-11-26,NA,2019-10-29,1,"STO-BER","2019-11-26-NA",28
723,"Eurowings","STO","BER",2019-11-28,NA,2019-10-27,1,"STO-BER","2019-11-28-NA",32
723,"Eurowings","STO","BER",2019-11-28,NA,2019-10-29,1,"STO-BER","2019-11-28-NA",30
1113,"Eurowings","STO","BER",2019-11-29,NA,2019-10-27,1,"STO-BER","2019-11-29-NA",33
823,"Eurowings","STO","BER",2019-11-29,NA,2019-10-29,1,"STO-BER","2019-11-29-NA",31
723,"Eurowings","STO","BER",2019-12-02,NA,2019-10-29,1,"STO-BER","2019-12-02-NA",34
723,"Eurowings","STO","BER",2019-12-03,NA,2019-10-29,1,"STO-BER","2019-12-03-NA",35
1628,"Finnair","STO","BER",2019-11-01,NA,2019-10-27,1,"STO-BER","2019-11-01-NA",5
1628,"Finnair","STO","BER",2019-11-02,NA,2019-10-27,1,"STO-BER","2019-11-02-NA",6
1628,"Finnair","STO","BER",2019-11-03,NA,2019-10-27,1,"STO-BER","2019-11-03-NA",7
1628,"Finnair","STO","BER",2019-11-03,NA,2019-10-29,1,"STO-BER","2019-11-03-NA",5
1654,"Finnair","STO","BER",2019-11-04,NA,2019-10-27,1,"STO-BER","2019-11-04-NA",8
1654,"Finnair","STO","BER",2019-11-04,NA,2019-10-29,1,"STO-BER","2019-11-04-NA",6
1628,"Finnair","STO","BER",2019-11-05,NA,2019-10-27,1,"STO-BER","2019-11-05-NA",9
1628,"Finnair","STO","BER",2019-11-05,NA,2019-10-29,1,"STO-BER","2019-11-05-NA",7
1628,"Finnair","STO","BER",2019-11-06,NA,2019-10-27,1,"STO-BER","2019-11-06-NA",10
1628,"Finnair","STO","BER",2019-11-06,NA,2019-10-29,1,"STO-BER","2019-11-06-NA",8
1628,"Finnair","STO","BER",2019-11-07,NA,2019-10-27,1,"STO-BER","2019-11-07-NA",11
1628,"Finnair","STO","BER",2019-11-07,NA,2019-10-29,1,"STO-BER","2019-11-07-NA",9
1628,"Finnair","STO","BER",2019-11-08,NA,2019-10-27,1,"STO-BER","2019-11-08-NA",12
1628,"Finnair","STO","BER",2019-11-08,NA,2019-10-29,1,"STO-BER","2019-11-08-NA",10
1628,"Finnair","STO","BER",2019-11-09,NA,2019-10-27,1,"STO-BER","2019-11-09-NA",13
1628,"Finnair","STO","BER",2019-11-09,NA,2019-10-29,1,"STO-BER","2019-11-09-NA",11
1628,"Finnair","STO","BER",2019-11-10,NA,2019-10-27,1,"STO-BER","2019-11-10-NA",14
1628,"Finnair","STO","BER",2019-11-10,NA,2019-10-29,1,"STO-BER","2019-11-10-NA",12
1628,"Finnair","STO","BER",2019-11-11,NA,2019-10-27,1,"STO-BER","2019-11-11-NA",15
1628,"Finnair","STO","BER",2019-11-11,NA,2019-10-29,1,"STO-BER","2019-11-11-NA",13
1628,"Finnair","STO","BER",2019-11-12,NA,2019-10-27,1,"STO-BER","2019-11-12-NA",16
1628,"Finnair","STO","BER",2019-11-12,NA,2019-10-29,1,"STO-BER","2019-11-12-NA",14
1628,"Finnair","STO","BER",2019-11-13,NA,2019-10-27,1,"STO-BER","2019-11-13-NA",17
1628,"Finnair","STO","BER",2019-11-13,NA,2019-10-29,1,"STO-BER","2019-11-13-NA",15
1628,"Finnair","STO","BER",2019-11-14,NA,2019-10-27,1,"STO-BER","2019-11-14-NA",18
1628,"Finnair","STO","BER",2019-11-14,NA,2019-10-29,1,"STO-BER","2019-11-14-NA",16
1628,"Finnair","STO","BER",2019-11-15,NA,2019-10-27,1,"STO-BER","2019-11-15-NA",19
1628,"Finnair","STO","BER",2019-11-15,NA,2019-10-29,1,"STO-BER","2019-11-15-NA",17
1628,"Finnair","STO","BER",2019-11-16,NA,2019-10-27,1,"STO-BER","2019-11-16-NA",20
1628,"Finnair","STO","BER",2019-11-16,NA,2019-10-29,1,"STO-BER","2019-11-16-NA",18
1628,"Finnair","STO","BER",2019-11-17,NA,2019-10-27,1,"STO-BER","2019-11-17-NA",21
1628,"Finnair","STO","BER",2019-11-17,NA,2019-10-29,1,"STO-BER","2019-11-17-NA",19
1628,"Finnair","STO","BER",2019-11-18,NA,2019-10-27,1,"STO-BER","2019-11-18-NA",22
1628,"Finnair","STO","BER",2019-11-18,NA,2019-10-29,1,"STO-BER","2019-11-18-NA",20
1628,"Finnair","STO","BER",2019-11-19,NA,2019-10-27,1,"STO-BER","2019-11-19-NA",23
1628,"Finnair","STO","BER",2019-11-19,NA,2019-10-29,1,"STO-BER","2019-11-19-NA",21
1628,"Finnair","STO","BER",2019-11-20,NA,2019-10-27,1,"STO-BER","2019-11-20-NA",24
1628,"Finnair","STO","BER",2019-11-20,NA,2019-10-29,1,"STO-BER","2019-11-20-NA",22
1628,"Finnair","STO","BER",2019-11-21,NA,2019-10-27,1,"STO-BER","2019-11-21-NA",25
1628,"Finnair","STO","BER",2019-11-21,NA,2019-10-29,1,"STO-BER","2019-11-21-NA",23
1628,"Finnair","STO","BER",2019-11-22,NA,2019-10-27,1,"STO-BER","2019-11-22-NA",26
1628,"Finnair","STO","BER",2019-11-22,NA,2019-10-29,1,"STO-BER","2019-11-22-NA",24
1628,"Finnair","STO","BER",2019-11-23,NA,2019-10-27,1,"STO-BER","2019-11-23-NA",27
1628,"Finnair","STO","BER",2019-11-23,NA,2019-10-29,1,"STO-BER","2019-11-23-NA",25
1628,"Finnair","STO","BER",2019-11-24,NA,2019-10-27,1,"STO-BER","2019-11-24-NA",28
1628,"Finnair","STO","BER",2019-11-24,NA,2019-10-29,1,"STO-BER","2019-11-24-NA",26
1628,"Finnair","STO","BER",2019-11-25,NA,2019-10-27,1,"STO-BER","2019-11-25-NA",29
1628,"Finnair","STO","BER",2019-11-25,NA,2019-10-29,1,"STO-BER","2019-11-25-NA",27
1628,"Finnair","STO","BER",2019-11-26,NA,2019-10-27,1,"STO-BER","2019-11-26-NA",30
1628,"Finnair","STO","BER",2019-11-26,NA,2019-10-29,1,"STO-BER","2019-11-26-NA",28
1628,"Finnair","STO","BER",2019-11-27,NA,2019-10-27,1,"STO-BER","2019-11-27-NA",31
1628,"Finnair","STO","BER",2019-11-27,NA,2019-10-29,1,"STO-BER","2019-11-27-NA",29
1628,"Finnair","STO","BER",2019-11-28,NA,2019-10-27,1,"STO-BER","2019-11-28-NA",32
1628,"Finnair","STO","BER",2019-11-28,NA,2019-10-29,1,"STO-BER","2019-11-28-NA",30
1628,"Finnair","STO","BER",2019-11-29,NA,2019-10-27,1,"STO-BER","2019-11-29-NA",33
1628,"Finnair","STO","BER",2019-11-29,NA,2019-10-29,1,"STO-BER","2019-11-29-NA",31
1628,"Finnair","STO","BER",2019-11-30,NA,2019-10-27,1,"STO-BER","2019-11-30-NA",34
1628,"Finnair","STO","BER",2019-11-30,NA,2019-10-29,1,"STO-BER","2019-11-30-NA",32
1628,"Finnair","STO","BER",2019-12-01,NA,2019-10-27,1,"STO-BER","2019-12-01-NA",35
1628,"Finnair","STO","BER",2019-12-01,NA,2019-10-29,1,"STO-BER","2019-12-01-NA",33
1628,"Finnair","STO","BER",2019-12-02,NA,2019-10-29,1,"STO-BER","2019-12-02-NA",34
1628,"Finnair","STO","BER",2019-12-03,NA,2019-10-29,1,"STO-BER","2019-12-03-NA",35
939,"KLM","STO","BER",2019-11-01,NA,2019-10-27,1,"STO-BER","2019-11-01-NA",5
1317,"KLM","STO","BER",2019-11-02,NA,2019-10-27,1,"STO-BER","2019-11-02-NA",6
2612,"KLM","STO","BER",2019-11-03,NA,2019-10-27,1,"STO-BER","2019-11-03-NA",7
2612,"KLM","STO","BER",2019-11-03,NA,2019-10-29,1,"STO-BER","2019-11-03-NA",5
1342,"KLM","STO","BER",2019-11-04,NA,2019-10-27,1,"STO-BER","2019-11-04-NA",8
1342,"KLM","STO","BER",2019-11-04,NA,2019-10-29,1,"STO-BER","2019-11-04-NA",6
1696,"KLM","STO","BER",2019-11-05,NA,2019-10-27,1,"STO-BER","2019-11-05-NA",9
1342,"KLM","STO","BER",2019-11-05,NA,2019-10-29,1,"STO-BER","2019-11-05-NA",7
1507,"KLM","STO","BER",2019-11-06,NA,2019-10-27,1,"STO-BER","2019-11-06-NA",10
1696,"KLM","STO","BER",2019-11-06,NA,2019-10-29,1,"STO-BER","2019-11-06-NA",8
2162,"KLM","STO","BER",2019-11-07,NA,2019-10-27,1,"STO-BER","2019-11-07-NA",11
2162,"KLM","STO","BER",2019-11-07,NA,2019-10-29,1,"STO-BER","2019-11-07-NA",9
843,"KLM","STO","BER",2019-11-08,NA,2019-10-27,1,"STO-BER","2019-11-08-NA",12
843,"KLM","STO","BER",2019-11-08,NA,2019-10-29,1,"STO-BER","2019-11-08-NA",10
939,"KLM","STO","BER",2019-11-09,NA,2019-10-27,1,"STO-BER","2019-11-09-NA",13
939,"KLM","STO","BER",2019-11-09,NA,2019-10-29,1,"STO-BER","2019-11-09-NA",11
1342,"KLM","STO","BER",2019-11-10,NA,2019-10-27,1,"STO-BER","2019-11-10-NA",14
1342,"KLM","STO","BER",2019-11-10,NA,2019-10-29,1,"STO-BER","2019-11-10-NA",12
1342,"KLM","STO","BER",2019-11-11,NA,2019-10-27,1,"STO-BER","2019-11-11-NA",15
1342,"KLM","STO","BER",2019-11-11,NA,2019-10-29,1,"STO-BER","2019-11-11-NA",13
1342,"KLM","STO","BER",2019-11-12,NA,2019-10-27,1,"STO-BER","2019-11-12-NA",16
1342,"KLM","STO","BER",2019-11-12,NA,2019-10-29,1,"STO-BER","2019-11-12-NA",14
1195,"KLM","STO","BER",2019-11-13,NA,2019-10-27,1,"STO-BER","2019-11-13-NA",17
1342,"KLM","STO","BER",2019-11-13,NA,2019-10-29,1,"STO-BER","2019-11-13-NA",15
1696,"KLM","STO","BER",2019-11-14,NA,2019-10-27,1,"STO-BER","2019-11-14-NA",18
1195,"KLM","STO","BER",2019-11-14,NA,2019-10-29,1,"STO-BER","2019-11-14-NA",16
1896,"KLM","STO","BER",2019-11-15,NA,2019-10-27,1,"STO-BER","2019-11-15-NA",19
1696,"KLM","STO","BER",2019-11-15,NA,2019-10-29,1,"STO-BER","2019-11-15-NA",17
843,"KLM","STO","BER",2019-11-16,NA,2019-10-27,1,"STO-BER","2019-11-16-NA",20
843,"KLM","STO","BER",2019-11-16,NA,2019-10-29,1,"STO-BER","2019-11-16-NA",18
1696,"KLM","STO","BER",2019-11-17,NA,2019-10-27,1,"STO-BER","2019-11-17-NA",21
2162,"KLM","STO","BER",2019-11-17,NA,2019-10-29,1,"STO-BER","2019-11-17-NA",19
1195,"KLM","STO","BER",2019-11-18,NA,2019-10-27,1,"STO-BER","2019-11-18-NA",22
1195,"KLM","STO","BER",2019-11-18,NA,2019-10-29,1,"STO-BER","2019-11-18-NA",20
1195,"KLM","STO","BER",2019-11-19,NA,2019-10-27,1,"STO-BER","2019-11-19-NA",23
1195,"KLM","STO","BER",2019-11-19,NA,2019-10-29,1,"STO-BER","2019-11-19-NA",21
1195,"KLM","STO","BER",2019-11-20,NA,2019-10-27,1,"STO-BER","2019-11-20-NA",24
1195,"KLM","STO","BER",2019-11-20,NA,2019-10-29,1,"STO-BER","2019-11-20-NA",22
1195,"KLM","STO","BER",2019-11-21,NA,2019-10-27,1,"STO-BER","2019-11-21-NA",25
1195,"KLM","STO","BER",2019-11-21,NA,2019-10-29,1,"STO-BER","2019-11-21-NA",23
1896,"KLM","STO","BER",2019-11-22,NA,2019-10-27,1,"STO-BER","2019-11-22-NA",26
1114,"KLM","STO","BER",2019-11-22,NA,2019-10-29,1,"STO-BER","2019-11-22-NA",24
1114,"KLM","STO","BER",2019-11-23,NA,2019-10-27,1,"STO-BER","2019-11-23-NA",27
1114,"KLM","STO","BER",2019-11-23,NA,2019-10-29,1,"STO-BER","2019-11-23-NA",25
1195,"KLM","STO","BER",2019-11-24,NA,2019-10-27,1,"STO-BER","2019-11-24-NA",28
1195,"KLM","STO","BER",2019-11-24,NA,2019-10-29,1,"STO-BER","2019-11-24-NA",26
1195,"KLM","STO","BER",2019-11-25,NA,2019-10-27,1,"STO-BER","2019-11-25-NA",29
1195,"KLM","STO","BER",2019-11-25,NA,2019-10-29,1,"STO-BER","2019-11-25-NA",27
1195,"KLM","STO","BER",2019-11-26,NA,2019-10-27,1,"STO-BER","2019-11-26-NA",30
1195,"KLM","STO","BER",2019-11-26,NA,2019-10-29,1,"STO-BER","2019-11-26-NA",28
1195,"KLM","STO","BER",2019-11-27,NA,2019-10-27,1,"STO-BER","2019-11-27-NA",31
1195,"KLM","STO","BER",2019-11-27,NA,2019-10-29,1,"STO-BER","2019-11-27-NA",29
1195,"KLM","STO","BER",2019-11-28,NA,2019-10-27,1,"STO-BER","2019-11-28-NA",32
1195,"KLM","STO","BER",2019-11-28,NA,2019-10-29,1,"STO-BER","2019-11-28-NA",30
843,"KLM","STO","BER",2019-11-29,NA,2019-10-27,1,"STO-BER","2019-11-29-NA",33
939,"KLM","STO","BER",2019-11-29,NA,2019-10-29,1,"STO-BER","2019-11-29-NA",31
843,"KLM","STO","BER",2019-11-30,NA,2019-10-27,1,"STO-BER","2019-11-30-NA",34
843,"KLM","STO","BER",2019-11-30,NA,2019-10-29,1,"STO-BER","2019-11-30-NA",32
1195,"KLM","STO","BER",2019-12-01,NA,2019-10-27,1,"STO-BER","2019-12-01-NA",35
1195,"KLM","STO","BER",2019-12-01,NA,2019-10-29,1,"STO-BER","2019-12-01-NA",33
1195,"KLM","STO","BER",2019-12-02,NA,2019-10-29,1,"STO-BER","2019-12-02-NA",34
1195,"KLM","STO","BER",2019-12-03,NA,2019-10-29,1,"STO-BER","2019-12-03-NA",35
1577,"LOT-Polish Airlines","STO","BER",2019-11-01,NA,2019-10-27,1,"STO-BER","2019-11-01-NA",5
1577,"LOT-Polish Airlines","STO","BER",2019-11-02,NA,2019-10-27,1,"STO-BER","2019-11-02-NA",6
1577,"LOT-Polish Airlines","STO","BER",2019-11-03,NA,2019-10-27,1,"STO-BER","2019-11-03-NA",7
1578,"LOT-Polish Airlines","STO","BER",2019-11-03,NA,2019-10-29,1,"STO-BER","2019-11-03-NA",5
1577,"LOT-Polish Airlines","STO","BER",2019-11-04,NA,2019-10-27,1,"STO-BER","2019-11-04-NA",8
1578,"LOT-Polish Airlines","STO","BER",2019-11-04,NA,2019-10-29,1,"STO-BER","2019-11-04-NA",6
1577,"LOT-Polish Airlines","STO","BER",2019-11-05,NA,2019-10-27,1,"STO-BER","2019-11-05-NA",9
1578,"LOT-Polish Airlines","STO","BER",2019-11-05,NA,2019-10-29,1,"STO-BER","2019-11-05-NA",7
1577,"LOT-Polish Airlines","STO","BER",2019-11-06,NA,2019-10-27,1,"STO-BER","2019-11-06-NA",10
1578,"LOT-Polish Airlines","STO","BER",2019-11-06,NA,2019-10-29,1,"STO-BER","2019-11-06-NA",8
1577,"LOT-Polish Airlines","STO","BER",2019-11-07,NA,2019-10-27,1,"STO-BER","2019-11-07-NA",11
1788,"LOT-Polish Airlines","STO","BER",2019-11-07,NA,2019-10-29,1,"STO-BER","2019-11-07-NA",9
1577,"LOT-Polish Airlines","STO","BER",2019-11-08,NA,2019-10-27,1,"STO-BER","2019-11-08-NA",12
1578,"LOT-Polish Airlines","STO","BER",2019-11-08,NA,2019-10-29,1,"STO-BER","2019-11-08-NA",10
1577,"LOT-Polish Airlines","STO","BER",2019-11-09,NA,2019-10-27,1,"STO-BER","2019-11-09-NA",13
1578,"LOT-Polish Airlines","STO","BER",2019-11-09,NA,2019-10-29,1,"STO-BER","2019-11-09-NA",11
1577,"LOT-Polish Airlines","STO","BER",2019-11-10,NA,2019-10-27,1,"STO-BER","2019-11-10-NA",14
1578,"LOT-Polish Airlines","STO","BER",2019-11-10,NA,2019-10-29,1,"STO-BER","2019-11-10-NA",12
1577,"LOT-Polish Airlines","STO","BER",2019-11-11,NA,2019-10-27,1,"STO-BER","2019-11-11-NA",15
1578,"LOT-Polish Airlines","STO","BER",2019-11-11,NA,2019-10-29,1,"STO-BER","2019-11-11-NA",13
1577,"LOT-Polish Airlines","STO","BER",2019-11-12,NA,2019-10-27,1,"STO-BER","2019-11-12-NA",16
1578,"LOT-Polish Airlines","STO","BER",2019-11-12,NA,2019-10-29,1,"STO-BER","2019-11-12-NA",14
1577,"LOT-Polish Airlines","STO","BER",2019-11-13,NA,2019-10-27,1,"STO-BER","2019-11-13-NA",17
1578,"LOT-Polish Airlines","STO","BER",2019-11-13,NA,2019-10-29,1,"STO-BER","2019-11-13-NA",15
1577,"LOT-Polish Airlines","STO","BER",2019-11-14,NA,2019-10-27,1,"STO-BER","2019-11-14-NA",18
1578,"LOT-Polish Airlines","STO","BER",2019-11-14,NA,2019-10-29,1,"STO-BER","2019-11-14-NA",16
1577,"LOT-Polish Airlines","STO","BER",2019-11-15,NA,2019-10-27,1,"STO-BER","2019-11-15-NA",19
1578,"LOT-Polish Airlines","STO","BER",2019-11-15,NA,2019-10-29,1,"STO-BER","2019-11-15-NA",17
1577,"LOT-Polish Airlines","STO","BER",2019-11-16,NA,2019-10-27,1,"STO-BER","2019-11-16-NA",20
1578,"LOT-Polish Airlines","STO","BER",2019-11-16,NA,2019-10-29,1,"STO-BER","2019-11-16-NA",18
1577,"LOT-Polish Airlines","STO","BER",2019-11-17,NA,2019-10-27,1,"STO-BER","2019-11-17-NA",21
1578,"LOT-Polish Airlines","STO","BER",2019-11-17,NA,2019-10-29,1,"STO-BER","2019-11-17-NA",19
1577,"LOT-Polish Airlines","STO","BER",2019-11-18,NA,2019-10-27,1,"STO-BER","2019-11-18-NA",22
1578,"LOT-Polish Airlines","STO","BER",2019-11-18,NA,2019-10-29,1,"STO-BER","2019-11-18-NA",20
1577,"LOT-Polish Airlines","STO","BER",2019-11-19,NA,2019-10-27,1,"STO-BER","2019-11-19-NA",23
1578,"LOT-Polish Airlines","STO","BER",2019-11-19,NA,2019-10-29,1,"STO-BER","2019-11-19-NA",21
1577,"LOT-Polish Airlines","STO","BER",2019-11-20,NA,2019-10-27,1,"STO-BER","2019-11-20-NA",24
1578,"LOT-Polish Airlines","STO","BER",2019-11-20,NA,2019-10-29,1,"STO-BER","2019-11-20-NA",22
1577,"LOT-Polish Airlines","STO","BER",2019-11-21,NA,2019-10-27,1,"STO-BER","2019-11-21-NA",25
1578,"LOT-Polish Airlines","STO","BER",2019-11-21,NA,2019-10-29,1,"STO-BER","2019-11-21-NA",23
1577,"LOT-Polish Airlines","STO","BER",2019-11-22,NA,2019-10-27,1,"STO-BER","2019-11-22-NA",26
1578,"LOT-Polish Airlines","STO","BER",2019-11-22,NA,2019-10-29,1,"STO-BER","2019-11-22-NA",24
1577,"LOT-Polish Airlines","STO","BER",2019-11-23,NA,2019-10-27,1,"STO-BER","2019-11-23-NA",27
1578,"LOT-Polish Airlines","STO","BER",2019-11-23,NA,2019-10-29,1,"STO-BER","2019-11-23-NA",25
1577,"LOT-Polish Airlines","STO","BER",2019-11-24,NA,2019-10-27,1,"STO-BER","2019-11-24-NA",28
1578,"LOT-Polish Airlines","STO","BER",2019-11-24,NA,2019-10-29,1,"STO-BER","2019-11-24-NA",26
1577,"LOT-Polish Airlines","STO","BER",2019-11-25,NA,2019-10-27,1,"STO-BER","2019-11-25-NA",29
1578,"LOT-Polish Airlines","STO","BER",2019-11-25,NA,2019-10-29,1,"STO-BER","2019-11-25-NA",27
1577,"LOT-Polish Airlines","STO","BER",2019-11-26,NA,2019-10-27,1,"STO-BER","2019-11-26-NA",30
1578,"LOT-Polish Airlines","STO","BER",2019-11-26,NA,2019-10-29,1,"STO-BER","2019-11-26-NA",28
1577,"LOT-Polish Airlines","STO","BER",2019-11-27,NA,2019-10-27,1,"STO-BER","2019-11-27-NA",31
1578,"LOT-Polish Airlines","STO","BER",2019-11-27,NA,2019-10-29,1,"STO-BER","2019-11-27-NA",29
1997,"LOT-Polish Airlines","STO","BER",2019-11-28,NA,2019-10-27,1,"STO-BER","2019-11-28-NA",32
1998,"LOT-Polish Airlines","STO","BER",2019-11-28,NA,2019-10-29,1,"STO-BER","2019-11-28-NA",30
1577,"LOT-Polish Airlines","STO","BER",2019-11-29,NA,2019-10-27,1,"STO-BER","2019-11-29-NA",33
1998,"LOT-Polish Airlines","STO","BER",2019-11-29,NA,2019-10-29,1,"STO-BER","2019-11-29-NA",31
1577,"LOT-Polish Airlines","STO","BER",2019-11-30,NA,2019-10-27,1,"STO-BER","2019-11-30-NA",34
1578,"LOT-Polish Airlines","STO","BER",2019-11-30,NA,2019-10-29,1,"STO-BER","2019-11-30-NA",32
1577,"LOT-Polish Airlines","STO","BER",2019-12-01,NA,2019-10-27,1,"STO-BER","2019-12-01-NA",35
1578,"LOT-Polish Airlines","STO","BER",2019-12-01,NA,2019-10-29,1,"STO-BER","2019-12-01-NA",33
1578,"LOT-Polish Airlines","STO","BER",2019-12-02,NA,2019-10-29,1,"STO-BER","2019-12-02-NA",34
1578,"LOT-Polish Airlines","STO","BER",2019-12-03,NA,2019-10-29,1,"STO-BER","2019-12-03-NA",35
3068,"Lufthansa","STO","BER",2019-11-01,NA,2019-10-27,1,"STO-BER","2019-11-01-NA",5
3068,"Lufthansa","STO","BER",2019-11-02,NA,2019-10-27,1,"STO-BER","2019-11-02-NA",6
